movie_id,person_id,role
76207,106546,(Unknown)
66731,103275,[The neighbour]
66947,106251,[Blind Man]
68769,108709,[Blue Man]
77092,108230,[Himself]
77209,106217,[Sgt Ted Lock]
73902,109536,[Sgt. Louden]
67364,105942,[Hombre banda]
79716,102966,[Truck Radio Announcer]
79716,105142,[Venezuelan Delegate]
80051,100701,[Bartender]
80169,106108,(Unknown)
69804,104824,[Patterson]
85566,109175,[Ángel Lomas]
85649,105158,[Dimitris]
86083,107078,[General]
70426,101148,[Manager]
81055,109452,[Judge]
81286,112935,[NYPD]
82339,102952,[Norman Tuckman]
89328,110281,[Himself]
89760,101598,[Himself]
90377,106319,[Stand-Up Performances #2]
83560,103395,[Insurance Agent]
83561,102150,[Born Screamin']
93020,106049,[Repair Man]
93051,101387,[Tommy]
91029,104565,[Lucky]
84097,113155,[Arnaud]
84113,113496,[Domino Man #1]
84197,112176,[Congressman Clayton]
87152,109743,[Espinoza]
91064,104622,[Himself]
91417,106969,[Don Rodrigo]
92132,106360,(Unknown)
92150,104824,[Manager]
87703,108464,[Kevin]
87905,107255,(Unknown)
93055,112385,[Yanni]
88541,112153,[Prodavac]
100291,109711,[Niño]
100422,106108,(Unknown)
93754,101866,[Ceasar]
93756,107255,[Street crew]
93756,112267,[Street crew]
100707,100312,(Unknown)
94909,106476,[Bashtata]
96496,103888,(Unknown)
102327,104261,[Mopoilija/markkinamies]
102945,107714,[Assistant de Renard]
102947,109484,[Matón 1]
97163,103409,(Unknown)
103179,101821,[Himself]
103215,105885,[Remnar Soady/Porcelain Bus Da
105405,101089,[Connecticut Cop]
96213,103275,(Unknown)
105723,104095,[Terrorist]
103449,100862,[Jim Corrigan]
103499,103827,[Matías]
97517,101287,[Dan McAllister]
97517,102334,[Drag Atrocity]
97547,102082,(Unknown)
98149,108532,[Christian Friend]
112038,106033,(Unknown)
98652,106342,[Navarro]
99205,100519,[Various characters]
99470,104872,[Leon]
107942,102925,[Harold]
107942,111824,[Killian]
99572,112762,[Adran (Stable Stud)]
99604,104824,[Cabbie]
113126,107223,[Alex]
113142,109977,[Apprentice welder]
113376,106544,[Salvatore de Ponzo]
106205,103311,[Henri La Brette]
113560,103275,[Napoléon]
113928,111824,[Lt. Michael Brooks]
114043,102925,[Big Red Guy]
108477,102691,[Detective Lewis]
114095,103152,[Agent Dylan]
107125,102659,[Mr. G/Man At The Hotel]
108879,109804,[Himself]
107474,106762,[Nickelodeon Manager]
114612,101148,[Cop #5]
107526,103411,[Sam Merchant]
109564,111324,[Rudy]
109797,113064,[Tatty]
115533,109795,(Unknown)
115680,101691,[Moldenke]
121949,106108,(Unknown)
122217,102382,[Middlebrooks]
116298,103320,[Motorcykelbetjent]
118725,104824,[Bahamian Superintendent]
118755,112669,[Albert Dumas (Blue Accordéon)
109934,110179,[Himself]
116869,108041,[Himself - Interviewee]
117037,105142,[Cabbie #1]
117037,108441,[The good doctor]
117118,109452,[Mark Billington]
110216,103972,[Postier]
110299,106805,[Truck Driver]
117522,103225,[Ben Holmes]
117522,105876,[Officer McDonnell]
117654,102877,[Supporting]
117704,110052,[Vito]
110666,112244,(Unknown)
129117,100994,[Lord Chancellor]
129117,113064,[Will Shaker]
129119,104824,[Judge Gleason]
123789,103643,[Fighter]
119008,106969,[Don Alejandro]
119056,113071,[Himself]
119310,102414,[Himself]
119326,103320,[Himself - Performer]
119425,106203,[Locksmith]
130356,109361,[McCann's boy]
127329,110890,[Hari]
127429,112819,[Himself]
131375,104379,[Owen Baker]
131490,112635,[Reverend]
127563,104649,[Bill Rollins]
127563,113105,[Dorick]
124975,107696,(Unknown)
128583,109184,[Medic]
128718,102400,[Patient]
119726,105365,[Raid]
135786,104181,[I]
136089,104595,[Rohan]
136089,110904,[Chetan]
136188,106367,(Unknown)
132912,104595,[Pedestrian]
136857,110256,[Mirón de la fiesta]
120796,110824,[Himself]
133212,110724,[Wilbur]
121497,100428,[Fighter in Bar]
137542,105683,[George]
142889,104379,[Ned]
133967,111774,[Sherriff]
134314,102382,[Perpetrator #2]
143526,112987,[Additional Voices]
134568,101730,[Shep DeBone]
138894,113414,"[Pop, Flippy]"
138895,113414,"[Pop, Flippy]"
144261,104181,[Hwang-seok]
139095,111358,[Himself]
134966,100621,[Yusuf]
146517,100612,(Unknown)
139764,111917,[Old Man Carter]
139765,106251,[Jacob Hostetler]
147018,100126,[Himself]
147603,109184,[Dad]
150061,110965,[Officer Mike]
150075,106794,[Security Guard]
150177,106930,(Unknown)
140183,104824,[Sgt. Hill]
140283,110197,[Coiffeur]
147885,104649,[Det. Ohara]
148440,108841,[Thug Holding Dog]
151595,106762,(Unknown)
152299,113423,[Hugh's friends]
154020,105765,[Assistant Notary]
96335,112960,[Oscar]
96555,103225,[Himself]
101636,107180,[Bishop Agrell]
104944,106612,[Paramedic #1]
105028,106185,[Member of The Dixie Chicks St
105076,113414,[Guy with hammer]
96605,102159,[Himself/New Zealand Black Cap
101867,113323,[Ginés]
105196,102691,[Lis's Father]
101967,101623,[Christian]
101967,107373,[Anciano]
102204,103997,(Unknown)
96770,106251,[Spry Old Man]
97372,100796,(Unknown)
97388,106660,[Himself (San Antonio Spurs)]
103288,102925,[Jumbeaux LaFeet/Mungle the Pi
105280,106092,[Bob Dandridge]
103357,102025,[Jamison]
103474,106108,(Unknown)
103774,101432,[Jaime]
97542,100569,(Unknown)
97542,101062,(Unknown)
97605,113128,(Unknown)
111798,104395,[Young Paul]
112179,103275,[Yves Lempereur]
98341,113346,[Pfarrer]
105613,102257,[Sam Jorgenson]
105613,104754,[Hooded Killer]
105779,106837,[Doorman]
99277,101348,[King]
112832,102734,[Anthony de La Vigne]
113216,109861,[Gabriel]
106213,108568,(Unknown)
100096,111883,[Additional Voices]
106365,101521,[Waiter]
106381,101387,[Silo]
106499,110724,[Zombie]
106749,108827,[Himself]
107385,102966,(Unknown)
109087,109877,(Unknown)
109139,111533,[Priest at wedding]
109287,102050,[Bekhesh]
107536,112392,[Arthur Janvier]
115889,104788,[Man on Elevator]
116041,102727,"[Klootzak, Voice-over]"
118865,113487,[Aaron]
109607,105142,[Jimmy the Landlord]
116357,112442,(Unknown)
116525,102548,(Unknown)
116992,112853,[Conseiller]
122793,102266,[Duane]
117713,105585,[Fertility Doctor]
117880,106517,[Gun Dealer]
125785,103827,[Higinio]
129578,106546,[Artie]
129579,103225,[Jack]
129829,111919,[Dionysis Devotee]
126186,103752,(Unknown)
124098,101637,[American OSS officer]
126568,107289,[Militia]
126568,109034,[Prisoner]
127104,105165,[Punk in Alley]
130465,111381,[Ben Harding]
124145,103275,[Joe]
131383,103325,(Unknown)
131665,103225,[Chuckie Sullivan]
125282,112694,(Unknown)
136014,102984,(Unknown)
132470,108857,[Berruga]
132786,109870,[Chorus]
120588,111824,[Himself/Jack O'Neill]
136630,111156,[Arild Hamsun]
136649,109861,[Yves]
133340,113078,[Extra Street Punk]
139173,107796,(Unknown)
137566,111690,[Mr. Newman]
137685,109493,[Himself]
137785,113430,(Unknown)
142950,107698,[Rooter]
143284,105242,[Dale]
134256,100142,[Bondedreng]
137869,103436,[Man]
137883,104002,[Andersson]
137884,104002,[Andersson (episode 1)]
143667,101521,[Phillip Smith]
138402,100158,[Himself]
134390,112987,[Bruno Martinez/Chepito/Large 
138669,100326,[Mafia Guy Applicant]
138720,107816,[Bryan Harper]
143950,111349,[Peter Forbutt]
139587,105133,[Himself (interviewee)]
144536,107014,[Aziz]
146458,109829,[Joaquin]
146807,104824,[Judge]
147393,111133,[Jacob]
139873,100696,[Nasir]
147812,102966,[Matt]
149935,103375,[SPO1 Edwin Francisco]
150587,102709,(Unknown)
147980,111876,[Fabio]
151055,108543,[Russian tank captain]
151556,104824,[Mr. Bowden]
152474,109868,[David Williams]
149551,103836,[Señor mayor]
157303,110411,[Greg]
152724,106762,[Hugo]
111039,106094,(Unknown)
105441,105833,[Chief Const. Weston]
112893,102859,[Farid]
107940,102925,[Harold]
113136,110938,[Fils de Wong]
99500,110454,(Unknown)
99927,103025,[Bernhard]
108331,104824,[Desk Sergeant]
114524,110222,[Himself]
108944,103134,[Nitin]
108985,100646,[Fara]
115635,106092,[Richard Schlichting]
115737,102827,[Foreign man]
121971,106033,(Unknown)
118327,109677,[State Trooper]
122135,106487,(Unknown)
122262,111567,[Himself]
116882,100360,[Himself]
116971,102952,[Morton Makeshift]
116971,106762,[Michael Makeshift]
110055,109861,[Lélio]
110321,111515,[Gaia's godfather]
110421,105142,[Gio Brogianto]
110764,111024,(Unknown)
105145,111321,[Groomsman]
105196,108513,[Carl Cox]
103005,101107,[President Mendoza]
97338,112973,[Angel]
103271,105619,[Cuban soldier]
103288,105370,[Digg the Lucre Lawyer/Judge E
95786,106574,[Wade]
95901,103984,[Himself - Farmer]
105462,107376,[Dancer]
103759,102611,[Albino 1]
103774,100840,[Junjun Estrera]
103909,103065,[Himself]
104042,101107,[Mordecai]
111145,109764,[Barista]
97806,105353,(Unknown)
98157,100122,[Himself]
112182,112508,[Cal Spangler]
105779,107859,[Burlesque Patron]
107684,106857,[Himself]
101139,113093,[Médecin du village]
104779,111103,[Norwegian entry (24th place)]
95205,105054,[Creature Sounds #2]
96500,109833,[Barbone]
95398,107326,[Fu]
95432,101441,[Fat Marley]
102234,102297,[Caleb James]
102366,100040,(Unknown)
102716,103400,[David]
105165,108127,[SWAT Cop]
103268,111873,[Conscience]
111063,105836,[Special Guest Cannes Film Fes
98113,100490,[Dan]
111567,107375,[Marc]
111583,109262,[Himself]
98463,110902,[Capt. Mahesh]
112049,106773,[Gorilla Performer 'Jambo']
112185,113476,[Fifteen Minute Show Historian
112328,104737,[L.G.]
112946,107608,(Unknown)
99367,113458,[Himself]
99456,105470,[Carlo]
113489,101107,[Prof. Robert Crawford]
99985,111452,[Damon]
105892,103146,[Jomo]
106167,113276,[Pasajero]
106335,112958,[Little Super Dave]
113673,108630,[Chico]
113773,106841,[1st FBI Agent]
114100,101108,[Ed Grasic]
106737,112372,[IRS Agent in Car #1]
114691,108480,[Justin]
109395,109415,[Peter Hugo Model]
107396,102898,[Sam Kyle]
107471,105420,[Crocker]
107473,105420,[Mr. Crocker]
107505,108480,[Rich]
109854,105370,[Sylvester]
115593,102112,[Band Member #2]
115593,110719,"[Michael Moore, Leo's Crew]"
118376,112590,[Max Andrews]
115888,101895,[Vampire #1]
116002,102078,[Missionary 3]
116238,107642,[Scientist #1]
122113,105269,(Unknown)
116356,107909,[Photographer]
116774,108480,[Det. Mason]
116799,102012,[Juan Fuentes]
122806,110902,(Unknown)
110331,101845,[Farm Boy]
117656,107327,[Can Thrower]
128988,105453,[Curro]
125723,106993,[Le Parisien complexe]
123751,103349,[DIG Verma]
123849,103516,[Gen. Wool]
129458,102511,[Mark Elgin]
126130,102898,[Pinocchio]
123874,103065,[Roland]
123874,111419,[Brute]
123983,100893,[Saïd]
129933,107877,[Roy]
130183,105420,[Tony 'Flock You' Montana]
119071,110268,[Serpente]
126766,104817,(Unknown)
124460,110900,[Isaak]
131205,100773,[Man that was shot]
131219,108445,[Repair Crew]
124687,103081,[Nol]
131739,106841,[Minister #2]
125030,104817,[Yilmaz Güner (Bruder)]
132139,100272,[Man in Crowd #7]
132182,108393,[Director]
120248,106154,[Waiter]
136194,102012,(Unknown)
136742,104952,[Galip]
136867,103918,[Hercules]
133057,100893,[Le journaliste incarcéré]
136960,106072,[Garduño]
121509,110419,[Bob]
133952,111488,[David]
137587,113324,[Froilan]
134288,107008,[Rivkin]
134370,112825,[Man 1 & 2]
138114,102562,[Himself]
134522,100489,[Tukayoo]
138307,100055,[Himself]
139745,108146,[Marcus Blake]
138841,105788,[Bass Guitar]
135231,103349,[Braganza]
144466,108931,[Sam Polvino]
146552,112240,(Unknown)
146845,112039,[Albin]
147608,111670,[High Court Welfare Officer]
149744,110200,[Angelo Bastiani]
139902,106004,[Alberto Granado]
139902,107141,[Monge]
140372,103065,[Richie Rich]
150189,100858,[Karl]
150189,113143,[Neil]
150571,111336,[Joey]
148217,107628,[Jonathan Glover (1974)]
145243,106105,(Unknown)
148426,110350,[Gas Station Attendant]
150998,101377,[Frank]
148594,102294,[Officer Jeff Westby]
151616,102546,[Extra]
152229,101843,[Beatricita]
154183,105420,[Winston Pritchett]
154542,113276,[Himself]
94191,108913,[Gangsteri 1]
100505,100893,[Le gangster latino]
100505,101006,[Jean-Denis]
104616,107377,[Host]
94539,108646,[Fireman #1]
96362,107141,(Unknown)
102146,109515,[Violent Man]
102461,104802,(Unknown)
97080,112224,[Charley]
97116,102193,(Unknown)
95476,112958,[Rocky Mazzelli]
95960,101141,(Unknown)
105587,101592,[El Profesor]
105606,101107,[Tommaso Buscetta]
97517,100605,[Grubber]
98149,106859,[Neighborhood Kid]
112038,106105,(Unknown)
112137,109550,(Unknown)
98601,109866,[Master of Saiga]
112290,112508,[Thomas]
99205,105185,[Various characters]
99287,112589,[Norfolk's Man]
112924,105519,[Jack]
112924,105521,[Extra]
106174,106791,[Bagboy]
114313,109248,[Pookie's Killer]
107125,109413,[Desperado Assasin]
109028,106823,(Unknown)
107290,102865,[The Preacher]
107474,105420,[Denzel Crocker/Sheldon Dinkle
121732,101827,[ÉL]
121733,108579,(Unknown)
109766,101526,[Michele]
121832,107861,[Extra]
121899,100525,(Unknown)
121932,100740,[Mr. Murai]
100106,102294,[Det. Jones]
116366,101291,[Brian]
110148,109765,[Mr. Renon]
116985,107290,[Tone]
117136,106391,[Jacob Yoder]
117136,112958,[Sammy Yoder]
122900,109864,[Tokugawa]
110318,107159,[Himself]
110399,103215,[Miguel]
123370,105687,[Himself]
125341,110031,(Unknown)
123686,100842,[Julien]
126577,109246,[Barry]
119326,111187,[Himself - Stand-up comedian]
119524,104400,[Himself]
127048,107290,(Unknown)
130504,104168,[Noodle shop owner]
124320,109664,[Rui]
124656,108579,[Don Joaquin]
124908,102781,[Hermann Gebirtig (aged 8)]
131473,110233,[Tom Cermak]
131473,110234,[Corner Store Clerk]
128583,109246,[Prof. Gilcrest]
128718,113224,[Movie Actor]
95798,112879,[Söder]
105281,102533,[Video Store Patron]
105281,107106,[The Rude Customer]
105492,101729,[Student]
107848,102499,[Victor]
111299,110069,[Fedele]
97359,109083,[Stig Gunther]
97654,109310,(Unknown)
97952,101465,[Andre]
47835,112879,(Unknown)
51661,106534,[Karaoke party guest]
42201,105807,[Teologistuderende]
48174,110623,[Himself]
42685,105807,[Himself - Presenter]
48460,108088,[Bubba]
57568,102626,(Unknown)
57870,100854,[Alejandro Makantasis]
57870,109176,[Judge Costa Makantasis]
57929,113220,[ABA Student]
53924,106379,[Himself]
49396,110421,[Hitman's Brother]
49455,107799,[Hat]
58352,113497,[Kasugabe]
58511,107840,[Eli Taker]
49553,100895,[Zigarettenmann]
60921,105468,[Brujos]
52695,104746,(Unknown)
52924,109585,[Rodney]
55162,105677,[Himself]
61737,101783,[Seth Anders]
59858,103226,[Little Kid]
56048,103735,[Un co-détenu]
56048,107595,[Le fils White]
64863,100768,[Sensei]
65022,111323,[Courtroom #7 Clerk]
62932,100452,[Mr. Fox]
65063,102867,[Gregorio]
60142,100293,[Raptor]
63511,113406,[Deepak Chopra]
64352,110866,(Unknown)
65751,110866,[Penny Pitcher]
68439,110146,(Unknown)
72469,107679,[Semi Driver]
66683,106852,[Bussinessman]
76061,109801,[Fernand]
76254,101763,[Hans]
66960,111116,[Prisoner]
67196,106311,[Arthur]
69341,111375,[Derek Lee]
67385,102701,[Prisoner]
78058,112350,(Unknown)
73612,101890,[Eric]
67478,111698,[Beautiful boy]
73803,101890,[Frank]
73887,107865,[Bar Patron]
67987,106988,[Himself]
79160,103392,[Driver]
68271,105852,[Night Hawk/Soviet vehicle]
81611,107465,(Unknown)
81702,107463,[Poker Player #3]
80189,100011,[Chavo Banda Galerias]
82445,112450,[Thomas]
69895,109078,[Communications]
80625,105482,(Unknown)
80650,110314,(Unknown)
80723,102892,[Police detective]
80807,109178,[Ira]
80855,101763,[Captain]
70679,106320,[Sicario de la Orden]
70679,108322,[El Acólito]
70770,109612,(Unknown)
70963,107147,[Caleb]
86287,108165,[Chief Allen]
71247,110866,(Unknown)
89256,103637,[Harold Gonzales]
86989,108058,[Kip]
87025,101722,[Acker-Man on the street]
92857,104364,[Kame Sennin (Muten Rôshi)]
92914,103192,[Raj Bexar]
89972,104612,(Unknown)
87282,109478,[Rafael Suarez]
83097,110507,(Unknown)
90426,101949,[Himself]
90851,105852,"[Video Logs, Additional Voices"
90992,103042,[Viktor Malenkow]
87418,101679,[Pro-Artist Protester]
84006,101161,[Jeff]
84258,112141,(Unknown)
84485,108783,[Dutch gigolo]
84667,104498,(Unknown)
100295,112879,[William]
93766,101813,[Worker]
93791,106552,[Race Car Driver]
93959,104532,[Male News Anchor]
88663,107822,[Brad Adams/Bradley Clayton]
104187,106009,[Martín adulto]
93986,104889,[Drunk boy in car]
94018,103226,[Bobby Calzone]
101047,107013,(Unknown)
101056,113454,[Director]
101070,112175,[Sal]
94638,100395,[Maresciallo]
94920,103003,(Unknown)
96333,105834,[Himself]
97042,101272,[Jeff]
97167,100395,[Schoolmaster]
104930,107029,[Ernesto]
105141,102515,(Unknown)
105216,102013,[Man in Music Video]
95631,113429,[Crew Guy (Automat featurette)
98355,102967,[Dr. Pettincourt]
99164,101640,[Mailroom Guy]
113263,112241,(Unknown)
88422,103753,[Kasala]
100391,105516,[Don Eusebio]
100422,106100,[Niño 2]
93288,113413,[Mrs. Rubenstein]
104616,104998,[Himself (Russian member of th
104616,107013,[Himself (Russian entry) (6th 
101208,107697,[Le voisin tribunal]
84696,113152,[Adjudant Chef]
96294,112427,(Unknown)
101225,108483,[François Baron]
101726,102624,[Dan Irwin]
101809,105468,[Julio]
101895,105816,[Coleccionista]
101943,101758,[Caretaker]
96747,101263,[Assassin]
96881,111450,[Rev. Gilbert (Dad Asparagus)]
102444,110773,(Unknown)
102461,100711,(Unknown)
102514,108208,[Town Meeting Plaintiff]
102931,107604,[Le magicien]
102964,105307,[Hairdresser]
96011,110312,[Other Soldier]
105304,104403,[Justin Justice]
107728,102208,[Transit Cop]
112090,101311,(Unknown)
112205,106879,[Warship Technician]
98385,103019,[Kioskbesitzer]
99254,107004,[Young Jason]
99268,105609,[Himself]
99386,107681,(Unknown)
99589,107706,(Unknown)
113291,111039,[Dominic]
106056,111575,[Host]
106205,100811,[Metro Beggar]
108093,105482,[Alex/Ivo/Pacifico]
108477,112175,[Man Behind Gil]
114095,112450,[Mia's Visitor]
114146,102265,[Himself]
114263,102710,[Stuart Hornsley]
114313,109099,[Boot Camp]
108778,110037,[Smuin Ballet/SF Dancer]
108895,100520,(Unknown)
108895,110748,(Unknown)
108897,106379,[Himself]
115182,113497,[Miyu Miyu]
109098,100561,(Unknown)
107526,103412,[Murt]
115666,103226,[Prep #1]
121832,102974,[Extra]
121898,100395,(Unknown)
121997,108206,[Himself (Volume I: Elders)]
118422,109285,[Le medium]
109948,112861,[António]
116700,109267,[Himself]
110251,108181,[Car Rental Agent - Los Angele
123371,100161,[Renfro]
123404,106913,[Sideline Cameraman]
110666,112250,(Unknown)
123501,105868,[Pilot]
129033,101422,(Unknown)
125791,101465,[Shoshana]
125791,102835,[Jacques]
118857,109267,[Himself]
129319,111493,(Unknown)
129401,104746,[Sen. John Warner]
126511,113231,[Owen]
126546,100822,[Himself]
126577,102876,[Reporter #1]
124187,102624,[Lexington]
124189,102624,[Lexington]
119608,102031,[Athlete]
130307,111941,[Uncle Dennis]
126747,108383,[Blackjack Skeptic]
127329,104119,(Unknown)
128350,110089,[Minion]
128684,100041,[Himself]
132260,105807,[Martin Gottlieb]
132260,106209,[Vægter Hansen]
132260,110596,[Vogelius]
119775,112375,[Italian Tourist]
132912,108324,[Radio Caller]
132912,108531,[Pedestrian]
132914,103133,[Music Expert]
121030,107122,(Unknown)
137222,111014,[Plainclothes police officer]
137560,103244,[Marty Vella]
121529,101390,(Unknown)
134417,112552,[Joey]
134418,101949,[Little Timmy]
143674,102867,[Federico]
144595,101763,[German factory manager]
146481,112902,(Unknown)
146700,109651,(Unknown)
135535,106977,[Himself]
145063,110164,(Unknown)
139765,102699,[Bishop Levi Lapp]
150075,112450,[Marlon]
147637,101722,[Himself]
147820,101722,[Himself]
147920,100041,[Themselves]
145415,101454,[Party Goer #8]
149258,102156,[Bamville Club Dancer]
149440,109487,[Bank Assistant Manager]
149440,111800,[Cop]
152465,110889,(Unknown)
141185,102885,[Organ Grinder]
98022,102090,[Doctor]
98138,108967,[Alex]
111433,113204,[Gilles Villeneuve]
111840,105493,(Unknown)
112351,107322,[Himself]
105726,111718,[Thug]
105819,102710,(Unknown)
112946,100543,(Unknown)
113003,109267,[Himself]
113130,103735,[Indian Chief]
99590,105359,[Fils punk Elvis]
113262,106009,(Unknown)
113498,104746,[Antonovitch]
105901,101913,[Andy]
106328,107370,[Camarero karaoke]
106378,104696,[Prof. Asakura]
106444,107404,[Goofy Goof]
113646,106009,[Mario]
108284,109169,[Himself]
107055,112384,(Unknown)
108941,112704,[Blond Boy's Father]
109252,106311,[Thomas Waters Sr.]
109450,111741,[Young Benny]
109450,111768,[Dwayne]
115209,108247,[Eisenstein]
121600,109176,[Cardinal Giovanello]
115820,107386,[Soltero]
117292,108099,[Himself]
